176,213,50,17
175,212,50,17
175,211,51,17
175,210,52,17
174,209,52,17
174,208,50,17
175,207,52,17
173,204,52,17
173,202,50,17
173,201,52,17
171,198,50,17
170,198,50,17
169,197,50,17
169,196,50,17
168,194,50,17
168,192,50,17
168,191,49,16
167,190,49,16
166,189,49,16
165,189,49,16
163,187,49,16
162,186,49,16
161,185,48,16
161,185,48,16
161,184,48,16
161,183,48,16
161,183,48,16
160,182,49,16
160,181,49,16
159,179,49,16
157,177,49,16
156,177,48,16
155,176,48,16
155,175,47,16
155,174,47,16
155,173,47,16
155,172,47,16
154,172,47,16
153,172,47,16
152,171,47,16
150,171,47,16
150,171,47,16
148,170,47,16
148,169,46,15
148,170,46,15
147,169,46,15
148,168,46,15
148,167,46,15
146,165,46,15
146,164,46,15
145,162,45,15
143,161,45,15
142,159,45,15
142,158,45,15
142,157,45,15
141,156,44,15
141,155,43,14
142,153,44,15
142,153,44,15
142,151,44,15
141,149,43,14
139,146,43,14
139,145,43,14
138,144,43,14
138,142,43,14
138,142,43,14
138,140,43,14
138,139,43,14
137,136,42,14
135,134,42,14
134,133,42,14
133,132,41,14
132,131,41,14
132,130,41,14
132,129,41,14
132,128,41,14
131,125,41,14
130,125,41,14
129,123,41,14
129,123,41,14
127,121,41,13
127,119,41,13
127,119,41,14
126,116,41,13
126,114,41,13
126,112,41,13
126,111,41,13
125,109,41,13
124,107,40,13
123,106,40,13
123,105,41,13
122,104,41,13
122,102,41,13
122,100,41,13
122,98,41,13
122,98,41,13
121,95,40,13
121,94,40,13
119,92,40,13
119,91,40,13
119,89,41,13
118,87,40,13
119,86,40,13
119,85,40,13
119,84,40,13
118,82,39,13
118,80,40,13
117,79,40,13
116,77,40,13
115,75,40,13
115,75,40,13
115,73,40,13
115,71,39,13
115,70,39,13
115,69,39,13
113,67,38,13
113,66,39,13
112,64,39,13
112,64,39,13
112,63,39,13
