200,322,80,48
203,322,80,48
205,322,80,48
208,323,81,48
212,325,81,48
216,327,81,48
219,330,81,48
222,334,81,48
223,337,83,49
224,340,83,49
225,343,84,50
225,343,84,50
224,343,84,50
224,343,84,50
224,342,84,50
224,341,84,50
225,339,86,51
226,338,84,50
226,337,86,51
226,336,86,51
226,334,88,52
226,332,90,54
225,327,90,54
226,322,90,54
227,319,90,54
228,318,90,54
230,321,90,54
232,327,90,54
235,334,90,54
238,340,88,52
242,349,86,51
247,355,86,51
225,338,86,51
229,338,86,51
235,339,86,51
223,342,86,51
225,339,84,50
226,338,86,51
226,336,88,52
224,329,88,52
271,310,88,52
269,299,90,54
263,287,90,54
255,278,90,54
247,270,90,54
238,267,90,54
230,268,90,54
223,274,90,54
218,283,90,54
217,295,90,54
217,309,90,54
217,323,90,54
218,335,90,54
218,346,90,54
216,358,90,54
215,370,90,54
214,384,90,54
214,396,90,54
216,411,90,54
221,426,91,55
227,440,91,55
233,450,91,55
239,458,91,55
246,464,91,55
252,462,91,55
257,456,91,55
258,443,91,55
257,425,91,55
256,408,91,55
255,391,91,55
255,376,91,55
255,363,91,55
253,354,91,55
250,345,91,55
247,335,91,55
244,326,91,55
239,317,91,55
234,310,91,55
231,304,91,55
230,299,91,55
229,296,91,55
227,291,91,55
227,288,91,55
227,285,91,55
228,280,91,55
228,278,91,55
227,275,91,55
226,273,91,55
225,271,91,55
224,269,91,55
222,264,91,55
220,261,91,55
218,258,91,55
217,256,91,55
215,253,91,55
214,252,91,55
214,251,91,55
214,250,91,55
214,249,91,55
214,248,91,55
215,247,91,55
215,246,91,55
215,245,91,55
215,244,91,55
215,243,91,55
216,244,91,55
216,247,91,55
217,252,91,55
218,257,91,55
218,262,91,55
218,268,93,56
218,274,93,56
219,280,93,56
219,285,93,56
219,290,93,56
218,294,93,56
217,296,93,56
216,298,93,56
215,302,93,56
215,303,93,56
214,305,93,56
213,307,93,56
211,307,93,56
209,308,93,56
207,309,93,56
206,310,93,56
205,311,93,56
203,311,93,56
198,310,91,55
193,309,91,55
190,308,93,56
186,307,93,56
182,308,93,56
181,308,93,56
179,309,93,56
179,310,93,56
178,311,93,56
178,312,93,56
179,314,93,56
179,316,93,56
179,317,93,56
179,318,93,56
179,318,93,56
178,318,93,56
178,316,93,56
178,314,93,56
179,310,93,56
180,308,93,56
181,304,93,56
182,302,93,56
186,300,93,56
188,298,93,56
190,294,93,56
194,292,93,56
196,291,93,56
200,291,93,56
204,293,93,56
206,298,93,56
211,303,93,56
215,308,93,56
221,315,93,56
227,323,93,56
233,332,93,56
239,341,93,56
244,354,93,56
246,365,93,56
245,376,93,56
240,385,91,55
232,391,91,55
223,393,91,55
213,392,91,55
203,389,93,56
192,380,93,56
186,368,93,56
181,353,93,56
182,337,93,56
187,321,93,56
196,308,93,56
209,297,93,56
222,291,93,56
235,287,93,56
246,287,93,56
254,289,93,56
262,295,93,56
269,302,93,56
275,309,93,56
280,320,93,56
281,331,91,55
280,344,91,55
281,359,91,55
279,373,91,55
273,383,91,55
266,391,91,55
258,392,91,55
249,389,91,55
242,380,91,55
236,369,91,55
231,358,91,55
226,345,91,55
223,332,91,55
220,318,91,55
217,305,91,55
215,292,91,55
215,281,91,55
216,271,91,55
217,265,91,55
217,258,91,55
218,252,91,55
219,247,91,55
220,244,91,55
221,241,91,55
223,241,90,54
226,246,90,54
232,251,90,54
238,259,90,54
244,271,90,54
249,287,90,54
252,302,90,54
252,314,90,54
251,329,90,54
246,338,88,52
240,345,88,52
233,347,90,54
226,344,90,54
221,338,90,54
220,332,91,55
219,326,93,56
218,321,95,57
218,315,97,58
218,313,97,58
218,312,97,58
218,313,97,58
218,317,97,58
219,322,97,58
219,328,97,58
218,334,97,58
216,339,97,58
212,344,97,58
207,346,95,57
202,347,95,57
196,348,95,57
191,348,95,57
186,348,95,57
184,348,95,57
184,349,95,57
186,350,95,57
193,351,95,57
201,351,95,57
212,350,93,56
223,346,93,56
236,342,93,56
250,340,93,56
266,339,93,56
282,338,91,55
295,338,91,55
272,354,91,55
277,359,91,55
280,360,91,55
282,360,91,55
282,360,91,55
282,360,91,55
281,360,90,54
280,358,90,54
277,355,90,54
271,350,91,55
263,348,91,55
255,343,91,55
247,341,91,55
240,341,93,56
235,342,95,57
259,326,95,57
253,334,95,57
249,344,95,57
245,357,95,57
243,373,95,57
241,389,95,57
239,405,95,57
235,418,95,57
231,425,95,57
224,425,95,57
216,418,97,58
206,407,97,58
196,395,97,58
189,382,97,58
182,366,97,58
176,351,97,58
172,335,97,58
172,320,99,59
172,305,99,59
174,291,99,59
179,279,99,59
