164,305,42,35
164,307,42,35
164,308,42,35
163,310,42,35
163,312,42,35
162,313,42,35
161,313,42,35
161,314,42,35
161,315,42,35
162,315,42,35
163,315,42,35
163,316,42,35
164,316,42,35
164,314,42,35
163,313,42,35
163,313,42,35
164,314,42,35
164,314,42,35
164,314,42,35
165,313,42,35
166,313,42,35
167,313,42,35
168,313,42,35
169,312,42,35
169,311,42,35
169,309,42,35
170,309,42,35
170,309,42,35
170,309,42,35
171,308,42,35
171,308,42,35
171,308,42,35
171,308,42,35
171,308,42,35
170,309,42,35
169,309,42,35
169,310,42,35
169,310,42,35
169,311,42,35
169,311,42,35
169,311,42,35
169,311,42,35
169,311,42,35
169,311,42,35
169,311,42,35
168,311,42,35
169,311,42,35
170,310,42,35
170,308,42,35
171,308,42,35
171,307,42,35
171,307,42,35
172,307,42,35
172,307,42,35
172,306,42,35
173,306,42,35
174,306,42,35
175,306,42,35
176,306,42,35
176,306,42,35
176,306,42,35
176,307,42,35
176,307,42,35
176,307,42,35
175,308,42,35
175,309,42,35
175,310,42,35
176,310,42,35
176,311,42,35
176,312,42,35
177,314,42,35
178,315,42,35
179,318,42,35
180,320,42,35
182,323,42,35
184,326,42,35
189,330,42,35
195,332,42,35
201,333,42,35
207,334,42,35
213,335,42,35
217,335,42,35
221,333,42,35
224,330,42,35
226,327,42,35
226,322,42,35
225,317,42,35
221,313,42,35
214,309,42,35
205,305,42,35
194,302,42,35
183,300,42,35
174,299,42,35
166,299,42,35
160,300,42,35
155,301,42,35
152,302,42,35
152,303,42,35
153,305,42,35
157,307,42,35
163,309,42,35
172,311,42,35
183,314,43,36
195,316,43,36
207,318,43,36
215,318,43,36
220,318,44,37
221,315,44,37
219,310,44,37
212,303,43,36
204,296,43,36
196,289,43,36
190,282,44,37
186,274,45,37
184,266,47,39
185,261,48,40
187,258,48,40
189,256,48,40
192,254,47,39
197,254,47,39
200,256,47,39
201,259,47,39
199,265,46,38
192,271,44,37
184,278,43,36
175,287,43,36
169,296,43,36
166,304,43,36
164,311,44,37
164,318,45,37
165,324,45,37
168,330,45,37
173,335,45,37
181,339,46,38
192,342,46,38
202,344,46,38
210,345,47,39
215,345,48,40
216,343,48,40
215,338,48,40
210,335,48,40
203,329,47,39
194,323,47,39
184,318,47,39
176,315,47,39
170,309,47,39
167,306,47,39
166,301,47,39
166,298,47,39
169,295,47,39
175,293,47,39
182,291,47,39
189,290,47,39
195,289,47,39
197,287,47,39
197,285,47,39
195,283,46,38
192,282,45,37
189,280,44,37
185,277,44,37
181,274,44,37
178,273,43,36
176,273,42,35
176,275,42,35
178,277,42,35
182,279,42,35
187,279,42,35
193,280,41,34
199,281,41,34
206,282,41,34
211,283,41,34
213,284,41,34
210,284,41,34
203,283,40,33
197,283,41,34
191,284,41,34
187,286,41,34
184,289,41,34
183,293,41,34
183,298,42,35
184,306,42,35
187,313,42,35
190,320,42,35
193,326,42,35
194,330,43,36
194,331,44,37
193,331,44,37
193,328,44,37
194,323,44,37
198,319,44,37
203,316,44,37
210,314,44,37
217,311,44,37
224,307,44,37
230,301,45,37
232,292,46,38
228,285,47,39
221,280,48,40
211,280,48,40
203,282,48,40
196,287,48,40
193,293,47,39
192,301,46,38
194,310,46,38
200,319,46,38
208,326,46,38
216,332,46,38
220,334,46,38
224,332,46,38
226,329,46,38
225,325,46,38
221,317,46,38
214,308,45,37
210,298,45,37
208,290,46,38
207,284,47,39
208,279,47,39
210,278,47,39
212,278,46,38
212,279,45,37
209,283,44,37
205,287,44,37
199,293,44,37
197,297,45,37
198,300,46,38
200,301,46,38
202,302,45,37
205,302,45,37
207,302,45,37
207,302,45,37
206,300,46,38
200,296,45,37
192,292,44,37
186,286,44,37
180,281,43,36
176,276,42,35
175,272,42,35
175,268,41,34
177,265,41,34
179,262,40,33
183,259,40,33
189,257,40,33
194,256,40,33
195,257,40,33
194,260,40,33
190,263,39,32
183,266,38,32
178,270,38,32
173,275,38,31
171,281,38,31
170,287,38,31
169,292,38,31
169,297,38,31
169,301,38,32
171,301,38,32
173,299,38,32
174,295,38,31
170,290,37,31
165,285,36,30
158,279,36,30
152,274,35,29
148,266,35,29
145,257,35,29
148,245,35,29
157,230,35,29
166,213,35,29
177,198,35,29
193,185,35,29
207,179,35,29
214,180,36,30
220,182,36,30
224,183,36,30
221,184,36,30
215,186,36,30
209,188,36,30
202,191,36,30
197,196,36,30
195,201,37,31
198,206,38,32
202,211,39,32
208,215,40,33
213,217,41,34
219,219,41,34
224,222,41,34
230,227,41,34
236,229,41,34
241,223,41,34
243,219,41,34
241,217,41,34
235,218,41,34
230,219,41,34
227,219,41,34
227,219,41,34
228,221,41,34
231,222,41,34
235,220,41,34
240,219,41,34
244,219,41,34
244,219,41,34
240,218,41,34
234,218,42,35
227,218,42,35
221,219,42,35
217,218,42,35
215,217,42,35
215,215,41,34
215,215,41,34
217,216,41,34
221,215,41,34
225,216,41,34
229,216,41,34
228,216,41,34
224,217,41,34
220,218,41,34
217,218,41,34
216,219,41,34
216,219,41,34
218,218,41,34
221,217,41,34
225,218,41,34
229,219,41,34
236,219,41,34
242,217,41,34
245,215,41,34
244,216,41,34
238,218,40,33
231,216,39,32
223,214,38,32
217,211,38,31
211,207,37,31
207,202,37,31
206,197,37,31
204,195,37,31
205,195,37,31
209,191,37,31
216,186,37,31
223,184,37,31
228,185,37,31
232,185,37,31
234,187,37,31
230,189,37,31
227,191,38,31
226,191,38,31
226,192,38,32
227,197,38,32
230,203,38,32
235,208,38,32
240,214,38,32
244,224,38,32
248,236,38,32
251,245,39,32
246,256,38,32
237,267,38,32
226,274,38,32
217,281,38,32
211,291,38,32
207,299,38,32
206,306,38,32
208,311,39,32
213,312,40,33
219,310,40,33
228,306,40,33
239,302,40,33
246,295,40,33
250,285,40,33
252,272,40,33
253,256,40,33
255,239,40,33
259,225,41,34
262,215,41,34
264,209,41,34
265,203,41,34
265,193,41,34
261,181,40,33
250,174,40,33
239,173,40,33
227,178,41,34
217,187,41,34
214,197,41,34
217,206,41,34
222,216,41,34
230,228,41,34
242,240,41,34
254,253,41,34
265,268,40,33
273,281,41,34
276,294,41,34
275,306,41,34
271,321,41,34
266,335,41,34
260,349,41,34
256,364,41,34
253,376,40,33
252,386,40,33
252,390,40,33
253,390,40,33
255,386,39,32
258,377,39,32
263,362,38,32
270,344,37,31
277,325,37,31
280,306,38,31
279,287,38,32
274,270,39,32
267,256,40,33
262,241,41,34
256,226,41,34
251,218,41,34
245,214,41,34
241,212,41,34
240,214,40,33
239,218,40,33
239,224,39,32
241,230,39,32
241,238,38,32
238,249,38,31
233,263,38,31
227,274,38,31
221,281,38,31
216,290,38,31
211,300,38,31
209,308,38,31
212,314,38,32
216,321,39,32
223,329,40,33
232,337,41,34
243,344,41,34
253,350,41,34
259,356,41,34
262,360,42,35
260,363,42,35
254,368,43,36
247,371,44,37
241,370,45,37
237,368,46,38
234,366,46,38
232,359,46,38
232,352,46,38
235,344,46,38
241,334,46,38
250,323,46,38
260,312,46,38
266,300,46,38
266,287,46,38
260,275,46,38
254,264,46,38
248,253,47,39
243,244,48,40
238,233,49,41
236,224,50,41
235,214,51,42
234,208,51,42
234,203,51,42
233,201,51,42
229,203,51,42
222,209,50,41
211,216,49,41
202,228,49,41
196,242,49,41
194,257,49,41
196,272,49,41
202,286,49,41
207,295,49,41
212,302,49,41
219,308,49,41
225,310,49,41
229,310,49,41
227,310,49,41
