81,147,61,51
81,147,61,51
82,147,61,51
83,147,61,51
84,147,61,51
85,147,61,51
86,147,61,51
87,147,61,51
87,147,61,51
88,146,61,51
88,146,61,51
89,146,61,51
89,146,61,51
89,146,61,51
89,146,61,51
90,145,61,51
90,145,61,51
90,145,61,51
91,145,61,51
91,145,61,51
91,145,61,51
91,144,61,51
92,144,61,51
92,144,61,51
92,144,61,51
93,144,61,51
93,143,59,50
92,143,59,50
92,142,59,50
92,142,59,50
92,141,59,50
91,140,59,50
91,139,59,50
90,137,58,49
90,135,58,49
89,132,58,49
88,130,58,49
87,129,58,49
87,128,58,49
87,128,58,49
87,128,58,49
86,129,57,48
85,130,57,48
84,131,56,47
84,132,56,47
82,133,56,47
81,135,56,47
81,136,57,48
81,136,57,48
81,137,57,48
82,137,57,48
84,137,57,48
86,138,58,49
88,138,58,49
91,138,58,49
93,138,58,49
96,138,58,49
98,138,58,49
100,138,58,49
102,138,59,49
103,138,60,50
106,137,60,50
108,137,60,50
110,137,60,50
111,137,60,50
112,138,60,50
113,139,60,50
113,141,60,50
114,142,60,50
115,143,60,50
115,145,60,50
115,146,60,50
115,148,60,50
114,150,60,50
113,150,60,50
112,150,60,50
110,149,60,50
108,149,62,52
105,149,62,52
103,148,62,52
101,148,62,52
99,148,62,52
98,148,62,52
97,148,62,52
96,148,62,52
96,148,62,52
95,148,62,52
95,147,60,50
94,146,60,50
93,146,60,50
92,145,60,50
91,144,60,50
89,143,60,50
88,142,60,50
87,140,59,49
86,137,58,49
85,135,57,48
84,134,57,48
84,132,56,47
84,130,56,47
84,129,56,47
84,128,56,47
84,127,56,47
84,127,56,47
84,126,56,47
83,126,56,47
83,126,56,47
83,126,56,47
83,127,56,47
83,127,56,47
84,128,57,48
84,129,57,48
84,130,57,48
85,131,58,49
86,131,58,49
87,132,59,49
88,134,60,50
90,135,60,50
91,136,60,50
92,136,60,50
93,136,60,50
94,136,60,50
94,136,60,50
94,136,60,50
95,137,60,50
96,138,60,50
96,138,60,50
96,138,60,50
96,138,60,50
96,138,60,50
95,138,60,50
95,138,60,50
95,138,60,50
95,138,60,50
95,138,60,50
95,138,60,50
95,138,60,50
95,138,60,50
95,137,60,50
95,136,60,50
95,135,60,50
95,135,60,50
95,133,60,50
94,132,60,50
94,129,60,50
94,128,60,50
94,127,60,50
94,126,60,50
94,126,60,50
94,127,60,50
94,127,60,50
94,127,60,50
95,128,60,50
95,128,60,50
96,129,60,50
96,129,60,50
97,129,60,50
97,130,60,50
97,130,60,50
97,130,60,50
96,131,60,50
96,131,60,50
96,131,60,50
96,131,60,50
96,131,60,50
96,131,60,50
96,131,60,50
96,132,60,50
96,131,60,50
96,131,60,50
96,131,60,50
96,131,60,50
95,130,60,50
95,130,60,50
95,129,60,50
94,129,60,50
94,128,60,50
94,128,60,50
93,127,59,49
